Equation,Answer
17 + 7 = ,24
100 - 92 = ,8
16 + 40 = ,56
16 * 23 = ,368
59 * 2 = ,118
40 / 10 = ,4
2600 / 50 = ,52
3956 / 92 = ,43
64 + 57 = ,121
23 - 3 = ,20
64 + 13 = ,77
60 * 16 = ,960
74 * 57 = ,4218
26 - 99 = ,-73
89 + 81 = ,170
12 + 75 = ,87
55 - 72 = ,-17
91 - 3 = ,88
497 / 7 = ,71
19 + 12 = ,31
15 - 91 = ,-76
68 * 45 = ,3060
50 + 7 = ,57
882 / 18 = ,49
91 * 28 = ,2548
17 * 97 = ,1649
23 * 7 = ,161
672 / 12 = ,56
83 + 94 = ,177
20 + 15 = ,35
3496 / 92 = ,38
11 + 54 = ,65
62 - 95 = ,-33
9306 / 94 = ,99
60 + 59 = ,119
55 * 71 = ,3905
24 + 2 = ,26
1 + 27 = ,28
2 + 89 = ,91
3010 / 86 = ,35
49 - 56 = ,-7
24 * 72 = ,1728
1863 / 23 = ,81
25 - 11 = ,14
48 - 29 = ,19
32 * 34 = ,1088
27 * 41 = ,1107
3000 / 30 = ,100
12 * 46 = ,552
245 / 7 = ,35
1207 / 17 = ,71
30 * 62 = ,1860
52 * 71 = ,3692
77 * 97 = ,7469
82 + 41 = ,123
6 - 82 = ,-76
66 - 61 = ,5
38 + 37 = ,75
10 + 41 = ,51
77 - 56 = ,21
87 + 16 = ,103
351 / 9 = ,39
5 + 49 = ,54
13 - 58 = ,-45
37 - 41 = ,-4
21 * 62 = ,1302
81 + 82 = ,163
54 - 96 = ,-42
94 + 3 = ,97
52 - 71 = ,-19
4680 / 60 = ,78
45 * 18 = ,810
31 + 16 = ,47
2800 / 80 = ,35
61 + 24 = ,85
98 * 14 = ,1372
69 - 81 = ,-12
5 - 25 = ,-20
32 - 12 = ,20
12 - 84 = ,-72
4 + 48 = ,52
68 - 33 = ,35
1989 / 39 = ,51
63 * 37 = ,2331
24 - 40 = ,-16
5586 / 57 = ,98
86 + 14 = ,100
48 - 56 = ,-8
40 + 99 = ,139
59 + 16 = ,75
1833 / 47 = ,39
96 + 91 = ,187
730 / 10 = ,73
742 / 14 = ,53
1127 / 49 = ,23
243 / 27 = ,9
30 * 3 = ,90
65 - 97 = ,-32
640 / 16 = ,40
17 + 63 = ,80
61 * 98 = ,5978
45 * 74 = ,3330
4 + 68 = ,72
3 + 82 = ,85
18 / 18 = ,1
39 - 30 = ,9
30 + 56 = ,86
44 * 11 = ,484
2278 / 67 = ,34
29 * 36 = ,1044
258 / 6 = ,43
77 * 41 = ,3157
67 * 83 = ,5561
60 - 92 = ,-32
91 + 7 = ,98
68 - 46 = ,22
75 - 38 = ,37
52 * 3 = ,156
3108 / 74 = ,42
1764 / 42 = ,42
31 * 66 = ,2046
22 * 86 = ,1892
3696 / 66 = ,56
451 / 41 = ,11
51 * 85 = ,4335
12 - 42 = ,-30
34 * 58 = ,1972
71 + 62 = ,133
60 / 5 = ,12
58 - 90 = ,-32
1400 / 50 = ,28
7 + 6 = ,13
60 - 83 = ,-23
59 * 40 = ,2360
7 * 13 = ,91
4743 / 93 = ,51
70 - 79 = ,-9
9 * 44 = ,396
15 - 45 = ,-30
1980 / 22 = ,90
98 * 54 = ,5292
87 - 69 = ,18
13 + 40 = ,53
41 - 16 = ,25
66 - 27 = ,39
75 - 74 = ,1
444 / 6 = ,74
23 * 80 = ,1840
1300 / 20 = ,65
2106 / 54 = ,39
87 - 61 = ,26
100 * 92 = ,9200
15 * 56 = ,840
544 / 32 = ,17
325 / 5 = ,65
51 + 59 = ,110
12 - 83 = ,-71
43 * 66 = ,2838
8 + 79 = ,87
28 - 57 = ,-29
12 - 20 = ,-8
46 * 93 = ,4278
2 + 65 = ,67
63 - 88 = ,-25
232 / 8 = ,29
1426 / 62 = ,23
1044 / 87 = ,12
44 + 28 = ,72
76 * 80 = ,6080
56 + 56 = ,112
15 - 45 = ,-30
846 / 9 = ,94
40 + 43 = ,83
77 - 72 = ,5
74 * 80 = ,5920
56 * 17 = ,952
80 - 79 = ,1
73 * 32 = ,2336
29 + 58 = ,87
38 * 16 = ,608
793 / 13 = ,61
78 + 22 = ,100
58 - 44 = ,14
3160 / 79 = ,40
1 - 1 = ,0
44 + 69 = ,113
940 / 94 = ,10
950 / 50 = ,19
61 + 5 = ,66
1176 / 24 = ,49
10 - 12 = ,-2
4 + 54 = ,58
56 + 62 = ,118
71 - 91 = ,-20
39 + 25 = ,64
48 - 50 = ,-2
5494 / 67 = ,82
16 + 47 = ,63
779 / 41 = ,19
72 + 64 = ,136
49 * 28 = ,1372
6 - 99 = ,-93
3 * 37 = ,111
29 * 85 = ,2465
3075 / 75 = ,41
65 * 39 = ,2535
4 * 82 = ,328
70 + 75 = ,145
58 - 15 = ,43
418 / 38 = ,11
598 / 13 = ,46
54 + 15 = ,69
77 - 47 = ,30
86 * 93 = ,7998
4698 / 54 = ,87
40 * 72 = ,2880
86 * 31 = ,2666
37 * 90 = ,3330
266 / 19 = ,14
58 - 93 = ,-35
3 * 85 = ,255
574 / 41 = ,14
96 * 54 = ,5184
11 - 87 = ,-76
91 - 28 = ,63
3800 / 38 = ,100
16 + 66 = ,82
56 - 80 = ,-24
67 + 50 = ,117
37 * 99 = ,3663
33 - 11 = ,22
63 - 96 = ,-33
8010 / 90 = ,89
44 + 15 = ,59
3 + 24 = ,27
97 - 14 = ,83
28 + 59 = ,87
689 / 53 = ,13
52 - 100 = ,-48
36 + 65 = ,101
8 + 30 = ,38
48 + 20 = ,68
58 - 31 = ,27
88 * 5 = ,440
240 / 30 = ,8
97 * 41 = ,3977
97 + 98 = ,195
26 * 38 = ,988
9 - 2 = ,7
77 - 42 = ,35
6720 / 70 = ,96
1462 / 34 = ,43
6764 / 76 = ,89
60 - 23 = ,37
82 * 39 = ,3198
57 - 46 = ,11
4675 / 85 = ,55
2 * 97 = ,194
16 * 59 = ,944
91 - 57 = ,34
1008 / 14 = ,72
50 * 98 = ,4900
60 + 14 = ,74
86 - 61 = ,25
19 + 75 = ,94
897 / 23 = ,39
5 + 85 = ,90
47 - 90 = ,-43
102 / 17 = ,6
29 - 47 = ,-18
27 - 11 = ,16
26 - 77 = ,-51
5 + 77 = ,82
54 + 20 = ,74
9 + 19 = ,28
16 / 4 = ,4
4 * 19 = ,76
1829 / 31 = ,59
1680 / 48 = ,35
4720 / 59 = ,80
37 + 9 = ,46
43 + 21 = ,64
4180 / 95 = ,44
90 + 59 = ,149
450 / 6 = ,75
12 * 22 = ,264
77 + 50 = ,127
85 * 47 = ,3995
270 / 27 = ,10
2201 / 31 = ,71
874 / 23 = ,38
35 * 51 = ,1785
1540 / 28 = ,55
61 + 17 = ,78
44 - 15 = ,29
1920 / 48 = ,40
4752 / 66 = ,72
38 - 33 = ,5
96 * 89 = ,8544
3445 / 53 = ,65
4650 / 93 = ,50
98 - 63 = ,35
35 * 10 = ,350
3040 / 80 = ,38
50 * 73 = ,3650
580 / 10 = ,58
52 * 37 = ,1924
61 - 70 = ,-9
553 / 79 = ,7
15 + 62 = ,77
2 + 21 = ,23
5 + 14 = ,19
4599 / 63 = ,73
6375 / 75 = ,85
79 + 26 = ,105
82 + 2 = ,84
20 - 82 = ,-62
46 * 72 = ,3312
73 + 14 = ,87
46 - 91 = ,-45
3960 / 90 = ,44
65 * 4 = ,260
2 - 8 = ,-6
61 + 69 = ,130
50 + 49 = ,99
30 - 53 = ,-23
5355 / 63 = ,85
40 * 64 = ,2560
34 * 65 = ,2210
144 / 3 = ,48
4232 / 92 = ,46
8 + 76 = ,84
38 - 53 = ,-15
4356 / 44 = ,99
59 - 23 = ,36
94 * 14 = ,1316
53 + 15 = ,68
5 + 14 = ,19
65 * 39 = ,2535
744 / 62 = ,12
3430 / 98 = ,35
93 + 68 = ,161
69 + 25 = ,94
52 - 61 = ,-9
4 * 64 = ,256
71 + 44 = ,115
66 + 59 = ,125
41 * 50 = ,2050
85 + 81 = ,166
79 + 29 = ,108
50 + 30 = ,80
39 - 5 = ,34
96 - 65 = ,31
3649 / 89 = ,41
10 * 62 = ,620
60 * 62 = ,3720
45 * 99 = ,4455
62 / 1 = ,62
3154 / 83 = ,38
697 / 41 = ,17
36 - 80 = ,-44
36 + 59 = ,95
3920 / 70 = ,56
40 + 98 = ,138
2448 / 51 = ,48
91 - 76 = ,15
31 + 97 = ,128
93 + 33 = ,126
69 + 72 = ,141
1 - 85 = ,-84
34 * 91 = ,3094
74 + 84 = ,158
53 + 15 = ,68
14 * 25 = ,350
3900 / 39 = ,100
57 - 21 = ,36
69 * 5 = ,345
17 - 28 = ,-11
2528 / 79 = ,32
86 * 2 = ,172
33 - 73 = ,-40
53 - 41 = ,12
50 - 27 = ,23
675 / 25 = ,27
27 - 98 = ,-71
71 - 82 = ,-11
69 + 93 = ,162
51 + 53 = ,104
1180 / 59 = ,20
89 - 12 = ,77
67 * 30 = ,2010
182 / 91 = ,2
600 / 10 = ,60
4648 / 83 = ,56
72 - 15 = ,57
20 * 43 = ,860
2900 / 58 = ,50
47 * 62 = ,2914
62 - 55 = ,7
1456 / 16 = ,91
32 - 61 = ,-29
6 + 46 = ,52
57 + 29 = ,86
2220 / 74 = ,30
3564 / 81 = ,44
19 + 2 = ,21
93 * 3 = ,279
69 + 87 = ,156
5100 / 68 = ,75
74 - 39 = ,35
23 + 35 = ,58
87 * 70 = ,6090
6 * 55 = ,330
23 + 65 = ,88
47 - 72 = ,-25
24 - 34 = ,-10
32 - 4 = ,28
29 - 99 = ,-70
8 * 6 = ,48
85 * 43 = ,3655
323 / 19 = ,17
5456 / 62 = ,88
91 - 68 = ,23
47 - 90 = ,-43
2660 / 28 = ,95
17 * 56 = ,952
74 + 32 = ,106
92 - 68 = ,24
17 + 47 = ,64
73 - 83 = ,-10
48 * 12 = ,576
57 - 82 = ,-25
49 - 15 = ,34
10 * 1 = ,10
1620 / 54 = ,30
81 * 3 = ,243
46 + 51 = ,97
35 - 77 = ,-42
2296 / 82 = ,28
5488 / 56 = ,98
2208 / 69 = ,32
4150 / 50 = ,83
98 * 42 = ,4116
1166 / 53 = ,22
5 * 96 = ,480
156 / 52 = ,3
51 + 68 = ,119
325 / 5 = ,65
980 / 98 = ,10
3348 / 93 = ,36
6984 / 97 = ,72
71 - 42 = ,29
7 + 28 = ,35
25 + 97 = ,122
30 * 39 = ,1170
60 * 71 = ,4260
37 * 38 = ,1406
32 + 13 = ,45
22 / 11 = ,2
72 * 5 = ,360
4648 / 56 = ,83
1802 / 53 = ,34
41 + 5 = ,46
70 * 35 = ,2450
3900 / 60 = ,65
70 * 29 = ,2030
17 + 66 = ,83
79 + 29 = ,108
69 - 90 = ,-21
33 * 90 = ,2970
6 - 22 = ,-16
46 * 65 = ,2990
1710 / 57 = ,30
85 * 42 = ,3570
1595 / 29 = ,55
92 + 88 = ,180
92 - 95 = ,-3
70 + 72 = ,142
46 + 27 = ,73
2135 / 35 = ,61
95 + 61 = ,156
96 + 24 = ,120
4180 / 95 = ,44
73 * 97 = ,7081
11 * 95 = ,1045
74 * 28 = ,2072
6 - 28 = ,-22
7 + 17 = ,24
57 - 100 = ,-43
84 - 56 = ,28
49 * 52 = ,2548
56 + 25 = ,81
87 + 59 = ,146
7209 / 81 = ,89
2050 / 41 = ,50
3397 / 43 = ,79
81 - 74 = ,7
31 + 38 = ,69
4 + 35 = ,39
51 * 89 = ,4539
2759 / 89 = ,31
9 + 28 = ,37
79 + 2 = ,81
63 + 92 = ,155
33 * 72 = ,2376
87 + 82 = ,169
38 - 23 = ,15
58 - 85 = ,-27
61 + 61 = ,122
1188 / 18 = ,66
56 + 16 = ,72
64 + 25 = ,89
98 - 45 = ,53
66 + 55 = ,121
12 + 60 = ,72
1 * 57 = ,57
4 * 73 = ,292
41 * 75 = ,3075
23 * 20 = ,460
94 - 46 = ,48
43 - 19 = ,24
948 / 79 = ,12
5056 / 79 = ,64
26 - 12 = ,14
58 + 70 = ,128
32 * 76 = ,2432
95 * 73 = ,6935
61 + 30 = ,91
20 - 95 = ,-75
60 * 83 = ,4980
3 - 54 = ,-51
32 - 30 = ,2
42 + 57 = ,99
98 - 9 = ,89
621 / 69 = ,9
12 - 8 = ,4
62 - 73 = ,-11
4592 / 82 = ,56
6525 / 87 = ,75
27 + 31 = ,58
76 - 51 = ,25
39 + 19 = ,58
15 * 67 = ,1005
62 * 72 = ,4464
60 * 36 = ,2160
9 + 26 = ,35
66 + 41 = ,107
54 / 1 = ,54
35 + 76 = ,111
483 / 69 = ,7
57 * 49 = ,2793
18 + 64 = ,82
60 - 77 = ,-17
18 + 61 = ,79
484 / 44 = ,11
88 - 19 = ,69
35 + 7 = ,42
528 / 8 = ,66
55 + 94 = ,149
2640 / 48 = ,55
28 - 47 = ,-19
19 - 73 = ,-54
86 - 88 = ,-2
84 - 95 = ,-11
58 - 32 = ,26
93 - 45 = ,48
86 - 41 = ,45
14 - 81 = ,-67
1260 / 90 = ,14
77 * 32 = ,2464
60 * 46 = ,2760
9800 / 100 = ,98
71 - 85 = ,-14
32 * 38 = ,1216
82 - 74 = ,8
35 * 32 = ,1120
94 + 70 = ,164
95 + 10 = ,105
88 * 24 = ,2112
36 - 48 = ,-12
44 - 22 = ,22
64 - 64 = ,0
806 / 26 = ,31
264 / 12 = ,22
52 * 41 = ,2132
360 / 10 = ,36
344 / 4 = ,86
672 / 12 = ,56
9 * 94 = ,846
16 + 45 = ,61
5040 / 70 = ,72
70 * 59 = ,4130
55 + 76 = ,131
37 + 11 = ,48
65 * 83 = ,5395
30 + 76 = ,106
63 + 90 = ,153
44 + 18 = ,62
3104 / 32 = ,97
93 * 49 = ,4557
5372 / 68 = ,79
79 - 53 = ,26
34 - 60 = ,-26
8 - 52 = ,-44
39 * 65 = ,2535
86 * 60 = ,5160
87 - 2 = ,85
24 - 37 = ,-13
861 / 21 = ,41
69 - 80 = ,-11
2842 / 58 = ,49
2773 / 59 = ,47
77 - 45 = ,32
76 - 31 = ,45
86 - 62 = ,24
50 - 55 = ,-5
76 * 50 = ,3800
90 * 39 = ,3510
8 - 84 = ,-76
52 / 2 = ,26
10 * 13 = ,130
29 * 85 = ,2465
53 + 9 = ,62
25 + 96 = ,121
9 + 25 = ,34
972 / 81 = ,12
396 / 36 = ,11
33 - 14 = ,19
48 + 3 = ,51
93 - 59 = ,34
4 * 17 = ,68
20 * 5 = ,100
74 - 43 = ,31
96 - 59 = ,37
99 * 73 = ,7227
76 * 63 = ,4788
616 / 56 = ,11
90 - 59 = ,31
17 + 92 = ,109
36 - 59 = ,-23
1170 / 30 = ,39
41 - 71 = ,-30
76 * 43 = ,3268
291 / 3 = ,97
93 + 70 = ,163
93 * 47 = ,4371
168 / 3 = ,56
5208 / 93 = ,56
14 + 20 = ,34
231 / 7 = ,33
55 - 36 = ,19
1034 / 47 = ,22
98 - 84 = ,14
3895 / 41 = ,95
1 + 1 = ,2
50 - 62 = ,-12
756 / 21 = ,36
61 * 8 = ,488
1479 / 17 = ,87
39 * 19 = ,741
1587 / 69 = ,23
24 * 22 = ,528
2304 / 48 = ,48
23 * 14 = ,322
243 / 3 = ,81
91 + 72 = ,163
15 + 100 = ,115
63 + 32 = ,95
86 - 37 = ,49
19 + 67 = ,86
44 * 97 = ,4268
3520 / 44 = ,80
26 + 71 = ,97
24 + 1 = ,25
3870 / 86 = ,45
30 + 52 = ,82
83 + 7 = ,90
6300 / 70 = ,90
60 - 16 = ,44
54 + 2 = ,56
1230 / 30 = ,41
91 - 19 = ,72
48 + 13 = ,61
45 + 10 = ,55
62 + 40 = ,102
80 - 96 = ,-16
19 - 85 = ,-66
96 + 6 = ,102
2601 / 51 = ,51
42 - 58 = ,-16
5 - 80 = ,-75
1875 / 75 = ,25
11 * 90 = ,990
40 * 38 = ,1520
35 - 44 = ,-9
83 - 54 = ,29
93 * 9 = ,837
57 * 100 = ,5700
85 + 66 = ,151
50 * 7 = ,350
62 + 9 = ,71
58 - 16 = ,42
46 + 76 = ,122
33 + 46 = ,79
9 - 10 = ,-1
27 * 79 = ,2133
95 * 57 = ,5415
31 * 75 = ,2325
1067 / 97 = ,11
25 + 27 = ,52
80 * 90 = ,7200
42 + 96 = ,138
18 + 6 = ,24
38 + 24 = ,62
86 - 47 = ,39
100 * 37 = ,3700
4544 / 64 = ,71
93 + 26 = ,119
15 * 66 = ,990
588 / 14 = ,42
7 - 42 = ,-35
77 + 87 = ,164
1748 / 23 = ,76
33 + 5 = ,38
68 - 29 = ,39
876 / 73 = ,12
33 + 8 = ,41
54 * 73 = ,3942
60 + 61 = ,121
66 + 38 = ,104
48 * 44 = ,2112
14 + 29 = ,43
97 + 60 = ,157
13 - 39 = ,-26
75 * 94 = ,7050
4260 / 71 = ,60
2352 / 84 = ,28
37 * 83 = ,3071
75 * 17 = ,1275
37 * 14 = ,518
69 * 68 = ,4692
5 - 53 = ,-48
60 * 45 = ,2700
75 - 67 = ,8
2989 / 61 = ,49
3872 / 44 = ,88
16 - 32 = ,-16
56 + 44 = ,100
42 - 23 = ,19
4743 / 93 = ,51
2016 / 72 = ,28
2250 / 30 = ,75
4320 / 54 = ,80
71 * 38 = ,2698
13 + 22 = ,35
90 - 40 = ,50
61 * 59 = ,3599
62 * 92 = ,5704
56 - 100 = ,-44
24 + 53 = ,77
83 + 71 = ,154
99 * 85 = ,8415
9 + 35 = ,44
9 / 3 = ,3
14 - 95 = ,-81
29 - 21 = ,8
1560 / 26 = ,60
7332 / 78 = ,94
31 - 52 = ,-21
77 + 72 = ,149
39 - 47 = ,-8
25 * 73 = ,1825
37 + 72 = ,109
8 - 27 = ,-19
82 * 87 = ,7134
52 - 23 = ,29
2 + 61 = ,63
92 * 84 = ,7728
42 + 60 = ,102
22 - 88 = ,-66
10 + 83 = ,93
18 + 72 = ,90
14 * 63 = ,882
56 * 78 = ,4368
96 * 64 = ,6144
88 + 95 = ,183
28 * 90 = ,2520
91 - 1 = ,90
78 + 1 = ,79
76 + 50 = ,126
6636 / 79 = ,84
1462 / 34 = ,43
18 - 88 = ,-70
41 * 41 = ,1681
84 - 68 = ,16
16 + 95 = ,111
89 + 22 = ,111
80 * 44 = ,3520
83 + 52 = ,135
1104 / 46 = ,24
75 * 45 = ,3375
63 - 62 = ,1
3162 / 34 = ,93
79 - 14 = ,65
2160 / 27 = ,80
91 - 14 = ,77
1274 / 49 = ,26
3445 / 53 = ,65
1950 / 78 = ,25
152 / 76 = ,2
51 - 17 = ,34
30 + 41 = ,71
40 * 39 = ,1560
81 * 6 = ,486
30 + 87 = ,117
25 + 84 = ,109
99 + 65 = ,164
11 + 29 = ,40
63 * 47 = ,2961
42 + 74 = ,116
2 * 3 = ,6
15 * 48 = ,720
50 - 88 = ,-38
38 + 27 = ,65
46 - 86 = ,-40
76 * 28 = ,2128
77 + 56 = ,133
24 + 68 = ,92
45 * 41 = ,1845
13 - 65 = ,-52
14 * 100 = ,1400
2106 / 78 = ,27
80 - 22 = ,58
640 / 8 = ,80
4 - 77 = ,-73
27 - 64 = ,-37
90 + 43 = ,133
3042 / 78 = ,39
648 / 36 = ,18
3526 / 82 = ,43
3626 / 98 = ,37
72 / 9 = ,8
38 + 36 = ,74
35 - 30 = ,5
77 * 47 = ,3619
17 - 63 = ,-46
36 - 29 = ,7
37 * 14 = ,518
5 * 45 = ,225
96 * 14 = ,1344
22 + 27 = ,49
1813 / 49 = ,37
24 + 4 = ,28
13 + 55 = ,68
18 * 21 = ,378
2950 / 59 = ,50
32 * 72 = ,2304
576 / 96 = ,6
2728 / 31 = ,88
66 - 91 = ,-25
81 - 9 = ,72
29 - 49 = ,-20
22 + 72 = ,94
81 * 57 = ,4617
2 * 36 = ,72
12 - 59 = ,-47
99 * 58 = ,5742
4 - 74 = ,-70
82 + 27 = ,109
92 * 53 = ,4876
26 * 12 = ,312
3528 / 84 = ,42
31 - 10 = ,21
576 / 16 = ,36
38 * 73 = ,2774
1701 / 27 = ,63
70 - 95 = ,-25
2 - 6 = ,-4
1377 / 27 = ,51
52 * 16 = ,832
18 - 51 = ,-33
52 + 100 = ,152
76 + 27 = ,103
27 - 18 = ,9
91 * 31 = ,2821
98 * 4 = ,392
61 - 37 = ,24
54 * 20 = ,1080
376 / 8 = ,47
36 * 19 = ,684
89 + 27 = ,116
63 + 46 = ,109
80 + 29 = ,109
2880 / 36 = ,80
1624 / 56 = ,29
4 - 24 = ,-20
94 * 48 = ,4512
4488 / 88 = ,51
29 * 24 = ,696
65 + 26 = ,91
41 * 6 = ,246
2975 / 35 = ,85
14 * 57 = ,798
1200 / 16 = ,75
11 * 87 = ,957
90 + 65 = ,155
31 * 16 = ,496
93 + 3 = ,96
42 - 33 = ,9
81 + 43 = ,124
2250 / 75 = ,30
42 + 87 = ,129
90 + 96 = ,186
15 + 64 = ,79
840 / 12 = ,70
32 * 91 = ,2912
1080 / 24 = ,45
2070 / 90 = ,23
38 - 53 = ,-15
7216 / 82 = ,88
1525 / 61 = ,25
24 - 59 = ,-35
580 / 29 = ,20
94 * 86 = ,8084
33 + 51 = ,84
7 + 58 = ,65
1950 / 26 = ,75
67 + 22 = ,89
65 - 77 = ,-12
92 + 46 = ,138
7 - 17 = ,-10
77 + 99 = ,176
616 / 11 = ,56
54 * 74 = ,3996
32 + 75 = ,107
820 / 20 = ,41
2538 / 94 = ,27
5904 / 72 = ,82
1216 / 64 = ,19
84 - 1 = ,83
85 * 6 = ,510
42 / 2 = ,21
97 / 1 = ,97
92 + 12 = ,104
93 * 40 = ,3720
8928 / 96 = ,93
64 * 62 = ,3968
4230 / 90 = ,47
30 * 99 = ,2970
53 - 10 = ,43
65 * 2 = ,130
65 - 77 = ,-12
58 - 13 = ,45
78 - 45 = ,33
2940 / 49 = ,60
68 * 28 = ,1904
58 * 37 = ,2146
61 + 31 = ,92
22 + 16 = ,38
23 - 56 = ,-33
73 - 85 = ,-12
69 + 29 = ,98
99 * 51 = ,5049
90 + 82 = ,172
91 - 66 = ,25
93 + 85 = ,178
26 - 67 = ,-41
20 + 51 = ,71
144 / 6 = ,24
65 - 58 = ,7
9 + 12 = ,21
50 + 21 = ,71
65 - 26 = ,39
87 + 19 = ,106
58 * 13 = ,754
97 * 6 = ,582
34 - 59 = ,-25
73 * 79 = ,5767
80 - 20 = ,60
6370 / 70 = ,91
48 * 15 = ,720
35 - 54 = ,-19
1856 / 64 = ,29
4446 / 57 = ,78
16 - 60 = ,-44
87 + 52 = ,139
500 / 100 = ,5
46 - 32 = ,14
32 + 99 = ,131
5304 / 78 = ,68
528 / 33 = ,16
3 - 71 = ,-68
58 * 63 = ,3654
33 - 27 = ,6
2100 / 42 = ,50
84 - 1 = ,83
77 * 92 = ,7084
35 + 47 = ,82
8 + 75 = ,83
37 - 5 = ,32
11 * 49 = ,539
45 + 31 = ,76
67 + 52 = ,119
84 - 32 = ,52
77 - 94 = ,-17
63 - 19 = ,44
58 + 20 = ,78
34 + 21 = ,55
800 / 16 = ,50
59 + 100 = ,159
2964 / 52 = ,57
3237 / 39 = ,83
15 + 62 = ,77
2821 / 31 = ,91
2142 / 42 = ,51
16 * 86 = ,1376
3906 / 62 = ,63
4307 / 73 = ,59
66 - 4 = ,62
4810 / 65 = ,74
4 * 43 = ,172
1640 / 41 = ,40
51 - 16 = ,35
25 - 75 = ,-50
62 - 71 = ,-9
1 + 76 = ,77
7138 / 83 = ,86
15 + 94 = ,109
258 / 43 = ,6
79 + 70 = ,149
47 + 17 = ,64
26 + 37 = ,63
4 * 32 = ,128
3840 / 96 = ,40
88 + 74 = ,162
83 * 88 = ,7304
25 / 25 = ,1
1152 / 72 = ,16
46 + 45 = ,91
47 * 42 = ,1974
59 * 41 = ,2419
8633 / 89 = ,97
5369 / 91 = ,59
37 + 24 = ,61
43 - 33 = ,10
324 / 6 = ,54
4290 / 66 = ,65
79 + 40 = ,119
91 * 28 = ,2548
10 * 45 = ,450
40 - 44 = ,-4
30 - 55 = ,-25
20 * 95 = ,1900
54 * 41 = ,2214
34 * 63 = ,2142
91 - 34 = ,57
1 + 23 = ,24
22 * 14 = ,308
63 + 31 = ,94
100 - 80 = ,20
15 + 31 = ,46
25 - 89 = ,-64
89 * 59 = ,5251
88 * 84 = ,7392
10 * 12 = ,120
14 - 42 = ,-28
74 - 93 = ,-19
629 / 17 = ,37
264 / 11 = ,24
1340 / 67 = ,20
3168 / 48 = ,66
29 - 86 = ,-57
49 + 39 = ,88
460 / 20 = ,23
56 * 46 = ,2576
68 * 52 = ,3536
78 * 99 = ,7722
54 + 87 = ,141
96 * 16 = ,1536
48 * 32 = ,1536
425 / 5 = ,85
24 * 89 = ,2136
88 - 81 = ,7
70 - 34 = ,36
84 + 50 = ,134
976 / 16 = ,61
95 * 29 = ,2755
12 * 19 = ,228
16 * 62 = ,992
56 - 14 = ,42
75 - 42 = ,33
78 * 97 = ,7566
252 / 3 = ,84
31 - 15 = ,16
81 - 45 = ,36
1001 / 13 = ,77
78 - 73 = ,5
17 * 66 = ,1122
25 * 19 = ,475
40 - 97 = ,-57
5 * 10 = ,50
6 - 24 = ,-18
60 + 89 = ,149
16 * 52 = ,832
288 / 9 = ,32
32 + 69 = ,101
42 * 33 = ,1386
4559 / 47 = ,97
37 * 86 = ,3182
38 + 60 = ,98
40 - 27 = ,13
11 - 38 = ,-27
1472 / 46 = ,32
8 - 35 = ,-27
34 - 40 = ,-6
65 * 20 = ,1300
66 - 86 = ,-20
40 * 88 = ,3520
2788 / 34 = ,82
1207 / 71 = ,17
90 * 45 = ,4050
89 * 20 = ,1780
97 * 83 = ,8051
13 - 59 = ,-46
83 - 60 = ,23
6 + 42 = ,48
29 + 66 = ,95
13 - 61 = ,-48
1653 / 29 = ,57
4640 / 58 = ,80
39 * 65 = ,2535
14 - 18 = ,-4
61 - 73 = ,-12
17 * 100 = ,1700
4 + 76 = ,80
5244 / 69 = ,76
59 * 47 = ,2773
510 / 51 = ,10
99 - 22 = ,77
61 + 85 = ,146
97 * 10 = ,970
4 + 13 = ,17
32 * 98 = ,3136
5904 / 72 = ,82
37 * 25 = ,925
93 * 64 = ,5952
31 * 44 = ,1364
4180 / 55 = ,76
4680 / 65 = ,72
27 - 91 = ,-64
61 + 67 = ,128
10 - 57 = ,-47
70 - 4 = ,66
15 + 60 = ,75
25 * 75 = ,1875
45 * 98 = ,4410
24 * 49 = ,1176
97 - 49 = ,48
71 - 41 = ,30
522 / 87 = ,6
39 * 76 = ,2964
588 / 84 = ,7
420 / 6 = ,70
33 * 82 = ,2706
3780 / 60 = ,63
99 - 24 = ,75
83 * 55 = ,4565
59 * 89 = ,5251
33 + 43 = ,76
36 * 53 = ,1908
6 + 6 = ,12
50 * 48 = ,2400
67 - 34 = ,33
6853 / 89 = ,77
43 * 96 = ,4128
31 + 19 = ,50
1575 / 21 = ,75
194 / 97 = ,2
13 * 93 = ,1209
1360 / 20 = ,68
18 - 72 = ,-54
78 - 8 = ,70
5978 / 61 = ,98
4050 / 54 = ,75
39 - 63 = ,-24
17 + 99 = ,116
56 + 19 = ,75
74 + 45 = ,119
78 - 94 = ,-16
27 * 34 = ,918
65 * 89 = ,5785
58 / 29 = ,2
11 + 72 = ,83
100 - 63 = ,37
1595 / 55 = ,29
7 * 60 = ,420
89 * 40 = ,3560
94 + 90 = ,184
3952 / 76 = ,52
48 - 54 = ,-6
59 + 60 = ,119
18 - 65 = ,-47
61 * 22 = ,1342
3800 / 95 = ,40
94 + 39 = ,133
43 + 83 = ,126
52 + 64 = ,116
74 - 97 = ,-23
63 + 52 = ,115
21 + 31 = ,52
5796 / 84 = ,69
54 + 52 = ,106
86 - 60 = ,26
26 + 44 = ,70
93 * 28 = ,2604
64 + 96 = ,160
61 + 13 = ,74
22 * 50 = ,1100
38 * 27 = ,1026
210 / 15 = ,14
